i_header,i_label,i_data,title,link,coach_name,id,org,role_1,role_2,role,coach_role,year
Coaching career (HC unless noted),2000–2002,Grand Valley State (DB/OLB),Grand Valley State Lakers football,/wiki/Grand_Valley_State_Lakers_football,Chuck Martin,Q5115606,Grand Valley State,DB/OLB,,DB/OLB,"['DB', 'OLB']","['2000', '2002']"
Coaching career (HC unless noted),2003,Grand Valley State (DC/DB),,,Chuck Martin,Q5115606,Grand Valley State,DC/DB,,DC/DB,"['DC', 'DB']",['2003']
Coaching career (HC unless noted),2004–2009,Grand Valley State,,,Chuck Martin,Q5115606,Grand Valley State,,,HC,['HC'],"['2004', '2009']"
Coaching career (HC unless noted),2010,Notre Dame (DB/RC),Notre Dame Fighting Irish football,/wiki/Notre_Dame_Fighting_Irish_football,Chuck Martin,Q5115606,Notre Dame,DB/RC,,DB/RC,"['DB', 'RC']",['2010']
Coaching career (HC unless noted),2011,Notre Dame (S/RC),,,Chuck Martin,Q5115606,Notre Dame,S/RC,,S/RC,"['S', 'RC']",['2011']
Coaching career (HC unless noted),2012–2013,Notre Dame (OC/QB),Offensive coordinator,/wiki/Offensive_coordinator,Chuck Martin,Q5115606,Notre Dame,OC/QB,,OC/QB,"['OC', 'QB']","['2012', '2013']"
Coaching career (HC unless noted),2014–present,Miami (OH),Miami RedHawks football,/wiki/Miami_RedHawks_football,Chuck Martin,Q5115606,Miami,OH,,OH,['OH'],"['2014', 'present']"
Coaching career (HC unless noted),2003–2004,Wisconsin (GA),Wisconsin Badgers football,/wiki/Wisconsin_Badgers_football,Thomas Hammock,Q7790378,Wisconsin,GA,,GA,['GA'],"['2003', '2004']"
Coaching career (HC unless noted),2003–2004,Wisconsin (GA),Graduate assistant,/wiki/Graduate_assistant,Thomas Hammock,Q7790378,Wisconsin,GA,,GA,['GA'],"['2003', '2004']"
Coaching career (HC unless noted),2005–2006,Northern Illinois (RB),Northern Illinois Huskies football,/wiki/Northern_Illinois_Huskies_football,Thomas Hammock,Q7790378,Northern Illinois,RB,,RB,['RB'],"['2005', '2006']"
Coaching career (HC unless noted),2007–2009,Minnesota (RB),Minnesota Golden Gophers football,/wiki/Minnesota_Golden_Gophers_football,Thomas Hammock,Q7790378,Minnesota,RB,,RB,['RB'],"['2007', '2009']"
Coaching career (HC unless noted),2010,Minnesota (co-OC/RB),,,Thomas Hammock,Q7790378,Minnesota,co-OC/RB,,co-OC/RB,"['co-OC', 'RB']",['2010']
Coaching career (HC unless noted),2011–2013,Wisconsin (AHC/RB),,,Thomas Hammock,Q7790378,Wisconsin,AHC/RB,,AHC/RB,"['AHC', 'RB']","['2011', '2013']"
Coaching career (HC unless noted),2014–2018,Baltimore Ravens (RB),Baltimore Ravens,/wiki/Baltimore_Ravens,Thomas Hammock,Q7790378,Baltimore Ravens,RB,,RB,['RB'],"['2014', '2018']"
Coaching career (HC unless noted),2019–present,Northern Illinois,,,Thomas Hammock,Q7790378,Northern Illinois,,,HC,['HC'],"['2019', 'present']"
Coaching career (HC unless noted),1989–1991,Northeastern State (OK) (GA/WR),Northeastern State RiverHawks football,/wiki/Northeastern_State_RiverHawks_football,Tim Albin,Q63342501,Northeastern State,OK ,GA/WR,GA/WR,"['GA', 'WR']","['1989', '1991']"
Coaching career (HC unless noted),1989–1991,Northeastern State (OK) (GA/WR),Graduate assistant,/wiki/Graduate_assistant,Tim Albin,Q63342501,Northeastern State,OK ,GA/WR,GA/WR,"['GA', 'WR']","['1989', '1991']"
Coaching career (HC unless noted),1992–1993,Northeastern State (OK) (OC/OL),Offensive coordinator,/wiki/Offensive_coordinator,Tim Albin,Q63342501,Northeastern State,OK ,OC/OL,OC/OL,"['OC', 'OL']","['1992', '1993']"
Coaching career (HC unless noted),1994–1996,Northwestern Oklahoma State (OC/OL),,,Tim Albin,Q63342501,Northwestern Oklahoma State,OC/OL,,OC/OL,"['OC', 'OL']","['1994', '1996']"
Coaching career (HC unless noted),1997–1999,Northwestern Oklahoma State,,,Tim Albin,Q63342501,Northwestern Oklahoma State,,,HC,['HC'],"['1997', '1999']"
Coaching career (HC unless noted),2000–2002,Nebraska (GA),Nebraska Cornhuskers football,/wiki/Nebraska_Cornhuskers_football,Tim Albin,Q63342501,Nebraska,GA,,GA,['GA'],"['2000', '2002']"
Coaching career (HC unless noted),2003,Nebraska (PGC/RB),,,Tim Albin,Q63342501,Nebraska,PGC/RB,,PGC/RB,"['PGC', 'RB']",['2003']
Coaching career (HC unless noted),2004,North Dakota State (OC/RB),North Dakota State Bison football,/wiki/North_Dakota_State_Bison_football,Tim Albin,Q63342501,North Dakota State,OC/RB,,OC/RB,"['OC', 'RB']",['2004']
Coaching career (HC unless noted),2005–2018,Ohio (OC/RB),Ohio Bobcats football,/wiki/Ohio_Bobcats_football,Tim Albin,Q63342501,Ohio,OC/RB,,OC/RB,"['OC', 'RB']","['2005', '2018']"
Coaching career (HC unless noted),2019–2020,Ohio (AHC/OC/RB),,,Tim Albin,Q63342501,Ohio,AHC/OC/RB,,AHC/OC/RB,"['AHC', 'OC', 'RB']","['2019', '2020']"
Coaching career (HC unless noted),2021–present,Ohio,,,Tim Albin,Q63342501,Ohio,,,HC,['HC'],"['2021', 'present']"
Coaching career (HC unless noted),2003–2006,Mount Union (WR),Mount Union Purple Raiders football,/wiki/Mount_Union_Purple_Raiders_football,Jason Candle,Q21662770,Mount Union,WR,,WR,['WR'],"['2003', '2006']"
Coaching career (HC unless noted),2007–2008,Mount Union (OC),Offensive coordinator,/wiki/Offensive_coordinator,Jason Candle,Q21662770,Mount Union,OC,,OC,['OC'],"['2007', '2008']"
Coaching career (HC unless noted),2009,Toledo (SR/TE),Toledo Rockets football,/wiki/Toledo_Rockets_football,Jason Candle,Q21662770,Toledo,SR/TE,,SR/TE,"['SR', 'TE']",['2009']
Coaching career (HC unless noted),2010–2011,Toledo (WR),,,Jason Candle,Q21662770,Toledo,WR,,WR,['WR'],"['2010', '2011']"
Coaching career (HC unless noted),2012–2013,Toledo (OC/WR),,,Jason Candle,Q21662770,Toledo,OC/WR,,OC/WR,"['OC', 'WR']","['2012', '2013']"
Coaching career (HC unless noted),2014–2015,Toledo (AHC/OC/QB),,,Jason Candle,Q21662770,Toledo,AHC/OC/QB,,AHC/OC/QB,"['AHC', 'OC', 'QB']","['2014', '2015']"
Coaching career (HC unless noted),2016–present,Toledo,,,Jason Candle,Q21662770,Toledo,,,HC,['HC'],"['2016', 'present']"
Coaching career (HC unless noted),2007–2008,Alabama (GA),Alabama Crimson Tide football,/wiki/Alabama_Crimson_Tide_football,Lance Taylor,Q115819882,Alabama,GA,,GA,['GA'],"['2007', '2008']"
Coaching career (HC unless noted),2007–2008,Alabama (GA),Graduate assistant,/wiki/Graduate_assistant,Lance Taylor,Q115819882,Alabama,GA,,GA,['GA'],"['2007', '2008']"
Coaching career (HC unless noted),2009,Appalachian State (WR),Appalachian State Mountaineers football,/wiki/Appalachian_State_Mountaineers_football,Lance Taylor,Q115819882,Appalachian State,WR,,WR,['WR'],['2009']
Coaching career (HC unless noted),2010,New York Jets (intern),New York Jets,/wiki/New_York_Jets,Lance Taylor,Q115819882,New York Jets,intern,,intern,['intern'],['2010']
Coaching career (HC unless noted),2011,New York Jets (QC),Quality control,/wiki/Quality_control,Lance Taylor,Q115819882,New York Jets,QC,,QC,['QC'],['2011']
Coaching career (HC unless noted),2012,New York Jets (QC/asst. TE),,,Lance Taylor,Q115819882,New York Jets,QC/asst. TE,,QC/asst. TE,"['QC', 'asst. TE']",['2012']
Coaching career (HC unless noted),2013,Carolina Panthers (asst. WR),Carolina Panthers,/wiki/Carolina_Panthers,Lance Taylor,Q115819882,Carolina Panthers,asst. WR,,asst. WR,['asst. WR'],['2013']
Coaching career (HC unless noted),2014–2016,Stanford (RB),Stanford Cardinal football,/wiki/Stanford_Cardinal_football,Lance Taylor,Q115819882,Stanford,RB,,RB,['RB'],"['2014', '2016']"
Coaching career (HC unless noted),2017–2018,Carolina Panthers (WR),,,Lance Taylor,Q115819882,Carolina Panthers,WR,,WR,['WR'],"['2017', '2018']"
Coaching career (HC unless noted),2019–2020,Notre Dame (RB),Notre Dame Fighting Irish football,/wiki/Notre_Dame_Fighting_Irish_football,Lance Taylor,Q115819882,Notre Dame,RB,,RB,['RB'],"['2019', '2020']"
Coaching career (HC unless noted),2021,Notre Dame (RB/RGC),,,Lance Taylor,Q115819882,Notre Dame,RB/RGC,,RB/RGC,"['RB', 'RGC']",['2021']
Coaching career (HC unless noted),2022,Louisville (OC),Louisville Cardinals football,/wiki/Louisville_Cardinals_football,Lance Taylor,Q115819882,Louisville,OC,,OC,['OC'],['2022']
Coaching career (HC unless noted),2023–present,Western Michigan,Western Michigan Broncos football,/wiki/Western_Michigan_Broncos_football,Lance Taylor,Q115819882,Western Michigan,,,HC,['HC'],"['2023', 'present']"
Coaching career (HC unless noted),1989–1990,Air Force (GA),Air Force Falcons football,/wiki/Air_Force_Falcons_football,Troy Calhoun,Q7846785,Air Force,GA,,GA,['GA'],"['1989', '1990']"
Coaching career (HC unless noted),1993–1994,Air Force (RC/JV OC),,,Troy Calhoun,Q7846785,Air Force,RC/JV OC,,RC/JV OC,"['RC', 'JV OC']","['1993', '1994']"
Coaching career (HC unless noted),1995–1996,Ohio (QB),Ohio Bobcats football,/wiki/Ohio_Bobcats_football,Troy Calhoun,Q7846785,Ohio,QB,,QB,['QB'],"['1995', '1996']"
Coaching career (HC unless noted),1997–2000,Ohio (OC/QB),Offensive coordinator,/wiki/Offensive_coordinator,Troy Calhoun,Q7846785,Ohio,OC/QB,,OC/QB,"['OC', 'QB']","['1997', '2000']"
Coaching career (HC unless noted),2001–2002,Wake Forest (OC/QB),Wake Forest Demon Deacons football,/wiki/Wake_Forest_Demon_Deacons_football,Troy Calhoun,Q7846785,Wake Forest,OC/QB,,OC/QB,"['OC', 'QB']","['2001', '2002']"
Coaching career (HC unless noted),2003–2005,Denver Broncos (assistant),Denver Broncos,/wiki/Denver_Broncos,Troy Calhoun,Q7846785,Denver Broncos,assistant,,assistant,['assistant'],"['2003', '2005']"
Coaching career (HC unless noted),2006,Houston Texans (OC/QB),Houston Texans,/wiki/Houston_Texans,Troy Calhoun,Q7846785,Houston Texans,OC/QB,,OC/QB,"['OC', 'QB']",['2006']
Coaching career (HC unless noted),2007–present,Air Force,,,Troy Calhoun,Q7846785,Air Force,,,HC,['HC'],"['2007', 'present']"
Coaching career (HC unless noted),2006–2008,Colorado (GA),Colorado Buffaloes football,/wiki/Colorado_Buffaloes_football,Andy Avalos,Q100735259,Colorado,GA,,GA,['GA'],"['2006', '2008']"
Coaching career (HC unless noted),2006–2008,Colorado (GA),Graduate assistant,/wiki/Graduate_assistant,Andy Avalos,Q100735259,Colorado,GA,,GA,['GA'],"['2006', '2008']"
Coaching career (HC unless noted),2009–2010,Nebraska–Kearney (DL),Nebraska–Kearney Lopers football,/wiki/Nebraska%E2%80%93Kearney_Lopers_football,Andy Avalos,Q100735259,Nebraska–Kearney,DL,,DL,['DL'],"['2009', '2010']"
Coaching career (HC unless noted),2011,Sacramento State (GA),Sacramento State Hornets football,/wiki/Sacramento_State_Hornets_football,Andy Avalos,Q100735259,Sacramento State,GA,,GA,['GA'],['2011']
Coaching career (HC unless noted),2012–2013,Boise State (DL),Boise State Broncos football,/wiki/Boise_State_Broncos_football,Andy Avalos,Q100735259,Boise State,DL,,DL,['DL'],"['2012', '2013']"
Coaching career (HC unless noted),2014–2015,Boise State (LB),,,Andy Avalos,Q100735259,Boise State,LB,,LB,['LB'],"['2014', '2015']"
Coaching career (HC unless noted),2016–2018,Boise State (DC/LB),,,Andy Avalos,Q100735259,Boise State,DC/LB,,DC/LB,"['DC', 'LB']","['2016', '2018']"
Coaching career (HC unless noted),2019–2020,Oregon (DC/ILB),Oregon Ducks football,/wiki/Oregon_Ducks_football,Andy Avalos,Q100735259,Oregon,DC/ILB,,DC/ILB,"['DC', 'ILB']","['2019', '2020']"
Coaching career (HC unless noted),2021–present,Boise State,,,Andy Avalos,Q100735259,Boise State,,,HC,['HC'],"['2021', 'present']"
Coaching career (HC unless noted),1986–1987,Iowa (GA),Iowa Hawkeyes football,/wiki/Iowa_Hawkeyes_football,Jay Norvell,Q6166982,Iowa,GA,,GA,['GA'],"['1986', '1987']"
Coaching career (HC unless noted),1986–1987,Iowa (GA),Graduate assistant,/wiki/Graduate_assistant,Jay Norvell,Q6166982,Iowa,GA,,GA,['GA'],"['1986', '1987']"
Coaching career (HC unless noted),1988,Northern Iowa (WR),Northern Iowa Panthers football,/wiki/Northern_Iowa_Panthers_football,Jay Norvell,Q6166982,Northern Iowa,WR,,WR,['WR'],['1988']
Coaching career (HC unless noted),1989–1994,Wisconsin (OL/WR/TE),Wisconsin Badgers football,/wiki/Wisconsin_Badgers_football,Jay Norvell,Q6166982,Wisconsin,OL/WR/TE,,OL/WR/TE,"['OL', 'WR', 'TE']","['1989', '1994']"
Coaching career (HC unless noted),1995–1997,Iowa State (QB/WR),Iowa State Cyclones football,/wiki/Iowa_State_Cyclones_football,Jay Norvell,Q6166982,Iowa State,QB/WR,,QB/WR,"['QB', 'WR']","['1995', '1997']"
Coaching career (HC unless noted),1998–2001,Indianapolis Colts (WR),Indianapolis Colts,/wiki/Indianapolis_Colts,Jay Norvell,Q6166982,Indianapolis Colts,WR,,WR,['WR'],"['1998', '2001']"
Coaching career (HC unless noted),2002–2003,Oakland Raiders (TE),Oakland Raiders,/wiki/Oakland_Raiders,Jay Norvell,Q6166982,Oakland Raiders,TE,,TE,['TE'],"['2002', '2003']"
Coaching career (HC unless noted),2004–2006,Nebraska (OC/QB),Nebraska Cornhuskers football,/wiki/Nebraska_Cornhuskers_football,Jay Norvell,Q6166982,Nebraska,OC/QB,,OC/QB,"['OC', 'QB']","['2004', '2006']"
Coaching career (HC unless noted),2004–2006,Nebraska (OC/QB),Offensive coordinator,/wiki/Offensive_coordinator,Jay Norvell,Q6166982,Nebraska,OC/QB,,OC/QB,"['OC', 'QB']","['2004', '2006']"
Coaching career (HC unless noted),2007,UCLA (OC/QB),UCLA Bruins football,/wiki/UCLA_Bruins_football,Jay Norvell,Q6166982,UCLA,OC/QB,,OC/QB,"['OC', 'QB']",['2007']
Coaching career (HC unless noted),2008–2010,Oklahoma (assistant OC/WR),Oklahoma Sooners football,/wiki/Oklahoma_Sooners_football,Jay Norvell,Q6166982,Oklahoma,assistant OC/WR,,assistant OC/WR,"['assistant OC', 'WR']","['2008', '2010']"
Coaching career (HC unless noted),2011–2014,Oklahoma (co-OC/WR),,,Jay Norvell,Q6166982,Oklahoma,co-OC/WR,,co-OC/WR,"['co-OC', 'WR']","['2011', '2014']"
Coaching career (HC unless noted),2015,Texas (WR),Texas Longhorns football,/wiki/Texas_Longhorns_football,Jay Norvell,Q6166982,Texas,WR,,WR,['WR'],['2015']
Coaching career (HC unless noted),2016,Arizona State (PGC/WR),Arizona State Sun Devils football,/wiki/Arizona_State_Sun_Devils_football,Jay Norvell,Q6166982,Arizona State,PGC/WR,,PGC/WR,"['PGC', 'WR']",['2016']
Coaching career (HC unless noted),2017–2021,Nevada,Nevada Wolf Pack football,/wiki/Nevada_Wolf_Pack_football,Jay Norvell,Q6166982,Nevada,,,HC,['HC'],"['2017', '2021']"
Coaching career (HC unless noted),2022–present,Colorado State,Colorado State Rams football,/wiki/Colorado_State_Rams_football,Jay Norvell,Q6166982,Colorado State,,,HC,['HC'],"['2022', 'present']"
Coaching career (HC unless noted),1999–2002,New Mexico (GA),Graduate assistant,/wiki/Graduate_assistant,Danny Gonzales,Q50358849,New Mexico,GA,,GA,['GA'],"['1999', '2002']"
Coaching career (HC unless noted),2006–2008,New Mexico (S/ST),,,Danny Gonzales,Q50358849,New Mexico,S/ST,,S/ST,"['S', 'ST']","['2006', '2008']"
Coaching career (HC unless noted),2011–2016,San Diego State (S),San Diego State Aztecs football,/wiki/San_Diego_State_Aztecs_football,Danny Gonzales,Q50358849,San Diego State,S,,S,['S'],"['2011', '2016']"
Coaching career (HC unless noted),2017,San Diego State (DC/S),Defensive coordinator,/wiki/Defensive_coordinator,Danny Gonzales,Q50358849,San Diego State,DC/S,,DC/S,"['DC', 'S']",['2017']
Coaching career (HC unless noted),2018,Arizona State (DC),Arizona State Sun Devils football,/wiki/Arizona_State_Sun_Devils_football,Danny Gonzales,Q50358849,Arizona State,DC,,DC,['DC'],['2018']
Coaching career (HC unless noted),2019,Arizona State (AHC/DC),,,Danny Gonzales,Q50358849,Arizona State,AHC/DC,,AHC/DC,"['AHC', 'DC']",['2019']
Coaching career (HC unless noted),2020–present,New Mexico,,,Danny Gonzales,Q50358849,New Mexico,,,HC,['HC'],"['2020', 'present']"
Coaching career (HC unless noted),1981–1982,Yorktown HS (IN) (DC),"Yorktown High School (Yorktown, Indiana)","/wiki/Yorktown_High_School_(Yorktown,_Indiana)",Brady Hoke,Q4955190,Yorktown HS,IN ,DC,DC,['DC'],"['1981', '1982']"
Coaching career (HC unless noted),1983,Grand Valley State (DL),Grand Valley State Lakers football,/wiki/Grand_Valley_State_Lakers_football,Brady Hoke,Q4955190,Grand Valley State,DL,,DL,['DL'],['1983']
Coaching career (HC unless noted),1984–1986,Western Michigan (DL),Western Michigan Broncos football,/wiki/Western_Michigan_Broncos_football,Brady Hoke,Q4955190,Western Michigan,DL,,DL,['DL'],"['1984', '1986']"
Coaching career (HC unless noted),1987–1988,Toledo (LB),Toledo Rockets football,/wiki/Toledo_Rockets_football,Brady Hoke,Q4955190,Toledo,LB,,LB,['LB'],"['1987', '1988']"
Coaching career (HC unless noted),1989–1994,Oregon State (DL),Oregon State Beavers football,/wiki/Oregon_State_Beavers_football,Brady Hoke,Q4955190,Oregon State,DL,,DL,['DL'],"['1989', '1994']"
Coaching career (HC unless noted),1995–1996,Michigan (DE),Michigan Wolverines football,/wiki/Michigan_Wolverines_football,Brady Hoke,Q4955190,Michigan,DE,,DE,['DE'],"['1995', '1996']"
Coaching career (HC unless noted),1997–2001,Michigan (DL),,,Brady Hoke,Q4955190,Michigan,DL,,DL,['DL'],"['1997', '2001']"
Coaching career (HC unless noted),2002,Michigan (AHC/DL),,,Brady Hoke,Q4955190,Michigan,AHC/DL,,AHC/DL,"['AHC', 'DL']",['2002']
Coaching career (HC unless noted),2003–2008,Ball State,Ball State Cardinals football,/wiki/Ball_State_Cardinals_football,Brady Hoke,Q4955190,Ball State,,,HC,['HC'],"['2003', '2008']"
Coaching career (HC unless noted),2009–2010,San Diego State,San Diego State Aztecs football,/wiki/San_Diego_State_Aztecs_football,Brady Hoke,Q4955190,San Diego State,,,HC,['HC'],"['2009', '2010']"
Coaching career (HC unless noted),2011–2014,Michigan,,,Brady Hoke,Q4955190,Michigan,,,HC,['HC'],"['2011', '2014']"
Coaching career (HC unless noted),2016,Oregon (DC),Oregon Ducks football,/wiki/Oregon_Ducks_football,Brady Hoke,Q4955190,Oregon,DC,,DC,['DC'],['2016']
Coaching career (HC unless noted),2017,Tennessee (AHC/DL),Tennessee Volunteers football,/wiki/Tennessee_Volunteers_football,Brady Hoke,Q4955190,Tennessee,AHC/DL,,AHC/DL,"['AHC', 'DL']",['2017']
Coaching career (HC unless noted),2017,Tennessee (interim HC),,,Brady Hoke,Q4955190,Tennessee,interim HC,,interim HC,['interim HC'],['2017']
Coaching career (HC unless noted),2018,Carolina Panthers (DL),Carolina Panthers,/wiki/Carolina_Panthers,Brady Hoke,Q4955190,Carolina Panthers,DL,,DL,['DL'],['2018']
Coaching career (HC unless noted),2019,San Diego State (DL),,,Brady Hoke,Q4955190,San Diego State,DL,,DL,['DL'],['2019']
Coaching career (HC unless noted),2020–present,San Diego State,,,Brady Hoke,Q4955190,San Diego State,,,HC,['HC'],"['2020', 'present']"
Coaching career (HC unless noted),1996,Woodside HS (CA) (assistant),Woodside High School (California),/wiki/Woodside_High_School_(California),Brent Brennan,Q27973927,Woodside HS,CA ,assistant,assistant,['assistant'],['1996']
Coaching career (HC unless noted),1998,Hawaii (GA/WR),Hawaii Rainbow Warriors football,/wiki/Hawaii_Rainbow_Warriors_football,Brent Brennan,Q27973927,Hawaii,GA/WR,,GA/WR,"['GA', 'WR']",['1998']
Coaching career (HC unless noted),1998,Hawaii (GA/WR),Graduate assistant,/wiki/Graduate_assistant,Brent Brennan,Q27973927,Hawaii,GA/WR,,GA/WR,"['GA', 'WR']",['1998']
Coaching career (HC unless noted),1999,Washington (GA/TE),Washington Huskies football,/wiki/Washington_Huskies_football,Brent Brennan,Q27973927,Washington,GA/TE,,GA/TE,"['GA', 'TE']",['1999']
Coaching career (HC unless noted),2000,Arizona (GA),Arizona Wildcats football,/wiki/Arizona_Wildcats_football,Brent Brennan,Q27973927,Arizona,GA,,GA,['GA'],['2000']
Coaching career (HC unless noted),2001–2004,Cal Poly (WR/RC),Cal Poly Mustangs football,/wiki/Cal_Poly_Mustangs_football,Brent Brennan,Q27973927,Cal Poly,WR/RC,,WR/RC,"['WR', 'RC']","['2001', '2004']"
Coaching career (HC unless noted),2005–2006,San Jose State (WR/RC),San Jose State Spartans football,/wiki/San_Jose_State_Spartans_football,Brent Brennan,Q27973927,San Jose State,WR/RC,,WR/RC,"['WR', 'RC']","['2005', '2006']"
Coaching career (HC unless noted),2007–2008,San Jose State (TE/RC),,,Brent Brennan,Q27973927,San Jose State,TE/RC,,TE/RC,"['TE', 'RC']","['2007', '2008']"
