,i_header,i_label,i_data,title,link,coach_name,id
9,Coaching career (HC unless noted),2010,Arizona (GA),Graduate assistant,/wiki/Graduate_assistant,Ryan Walters,Q104172856
10,Coaching career (HC unless noted),2011,Arizona (DB),,,Ryan Walters,Q104172856
11,Coaching career (HC unless noted),2012,Oklahoma (GA),Oklahoma Sooners football,/wiki/Oklahoma_Sooners_football,Ryan Walters,Q104172856
12,Coaching career (HC unless noted),2013,North Texas (CB),North Texas Mean Green football,/wiki/North_Texas_Mean_Green_football,Ryan Walters,Q104172856
13,Coaching career (HC unless noted),2014,Memphis (CB),Memphis Tigers football,/wiki/Memphis_Tigers_football,Ryan Walters,Q104172856
14,Coaching career (HC unless noted),2015,Missouri (S),Missouri Tigers football,/wiki/Missouri_Tigers_football,Ryan Walters,Q104172856
15,Coaching career (HC unless noted),2016–2017,Missouri (co-DC/S),Defensive coordinator,/wiki/Defensive_coordinator,Ryan Walters,Q104172856
16,Coaching career (HC unless noted),2018–2020,Missouri (DC/S),,,Ryan Walters,Q104172856
17,Coaching career (HC unless noted),2021–2022,Illinois (DC),Illinois Fighting Illini football,/wiki/Illinois_Fighting_Illini_football,Ryan Walters,Q104172856
18,Coaching career (HC unless noted),2023–present,Purdue,Purdue Boilermakers football,/wiki/Purdue_Boilermakers_football,Ryan Walters,Q104172856
5,Biographical details,Born," (1966-06-01) June 1, 1966 (age 57)Wyckoff, New Jersey, U.S.","Wyckoff, New Jersey","/wiki/Wyckoff,_New_Jersey",Greg Schiano,Q547645
6,Playing career,1985–1987,Bucknell,Bucknell Bison football,/wiki/Bucknell_Bison_football,Greg Schiano,Q547645
7,Playing career,Position(s),Linebacker,Linebacker,/wiki/Linebacker,Greg Schiano,Q547645
8,Coaching career (HC unless noted),1988,Ramapo HS (NJ) (assistant),Ramapo High School (New Jersey),/wiki/Ramapo_High_School_(New_Jersey),Greg Schiano,Q547645
9,Coaching career (HC unless noted),1989,Rutgers (GA),Rutgers Scarlet Knights football,/wiki/Rutgers_Scarlet_Knights_football,Greg Schiano,Q547645
10,Coaching career (HC unless noted),1989,Rutgers (GA),Graduate assistant,/wiki/Graduate_assistant,Greg Schiano,Q547645
11,Coaching career (HC unless noted),1990,Penn State (GA),Penn State Nittany Lions football,/wiki/Penn_State_Nittany_Lions_football,Greg Schiano,Q547645
12,Coaching career (HC unless noted),1991–1995,Penn State (DB),,,Greg Schiano,Q547645
13,Coaching career (HC unless noted),1996–1997,Chicago Bears (defensive assistant),Chicago Bears,/wiki/Chicago_Bears,Greg Schiano,Q547645
14,Coaching career (HC unless noted),1998,Chicago Bears (DB),,,Greg Schiano,Q547645
15,Coaching career (HC unless noted),1999–2000,Miami (FL) (DC),Miami Hurricanes football,/wiki/Miami_Hurricanes_football,Greg Schiano,Q547645
16,Coaching career (HC unless noted),2001–2011,Rutgers,,,Greg Schiano,Q547645
17,Coaching career (HC unless noted),2012–2013,Tampa Bay Buccaneers,Tampa Bay Buccaneers,/wiki/Tampa_Bay_Buccaneers,Greg Schiano,Q547645
18,Coaching career (HC unless noted),2016–2018,Ohio State (AHC/DC),Ohio State Buckeyes football,/wiki/Ohio_State_Buckeyes_football,Greg Schiano,Q547645
19,Coaching career (HC unless noted),2020–present,Rutgers,,,Greg Schiano,Q547645
4,Biographical details,Born," (1973-08-18) August 18, 1973 (age 50)Columbus, Ohio, U.S.","Columbus, Ohio","/wiki/Columbus,_Ohio",Luke Fickell,Q6701962
5,Playing career,1993–1996,Ohio State,Ohio State Buckeyes football,/wiki/Ohio_State_Buckeyes_football,Luke Fickell,Q6701962
6,Playing career,1997,New Orleans Saints,New Orleans Saints,/wiki/New_Orleans_Saints,Luke Fickell,Q6701962
7,Playing career,Position(s),Nose guard,Nose tackle,/wiki/Nose_tackle,Luke Fickell,Q6701962
8,Coaching career (HC unless noted),1999,Ohio State (GA),Ohio State Buckeyes football,/wiki/Ohio_State_Buckeyes_football,Luke Fickell,Q6701962
9,Coaching career (HC unless noted),1999,Ohio State (GA),Graduate assistant,/wiki/Graduate_assistant,Luke Fickell,Q6701962
10,Coaching career (HC unless noted),2000–2001,Akron (DL),Akron Zips football,/wiki/Akron_Zips_football,Luke Fickell,Q6701962
11,Coaching career (HC unless noted),2002–2003,Ohio State (ST),,,Luke Fickell,Q6701962
12,Coaching career (HC unless noted),2004,Ohio State (LB),,,Luke Fickell,Q6701962
13,Coaching career (HC unless noted),2005–2010,Ohio State (co-DC/LB),,,Luke Fickell,Q6701962
14,Coaching career (HC unless noted),2011,Ohio State (interim HC),,,Luke Fickell,Q6701962
15,Coaching career (HC unless noted),2012–2016,Ohio State (co-DC/LB),,,Luke Fickell,Q6701962
16,Coaching career (HC unless noted),2017–2022,Cincinnati,Cincinnati Bearcats football,/wiki/Cincinnati_Bearcats_football,Luke Fickell,Q6701962
17,Coaching career (HC unless noted),2023–present,Wisconsin,Wisconsin Badgers football,/wiki/Wisconsin_Badgers_football,Luke Fickell,Q6701962
4,Biographical details,Born," (1965-03-14) March 14, 1965 (age 58)Miami, Florida, U.S.",Miami,/wiki/Miami,Mike MacIntyre,Q14950091
5,Playing career,1984–1985,Vanderbilt,Vanderbilt Commodores football,/wiki/Vanderbilt_Commodores_football,Mike MacIntyre,Q14950091
6,Playing career,1987–1988,Georgia Tech,Georgia Tech Yellow Jackets football,/wiki/Georgia_Tech_Yellow_Jackets_football,Mike MacIntyre,Q14950091
7,Playing career,Position(s),Defensive back,Defensive back,/wiki/Defensive_back,Mike MacIntyre,Q14950091
8,Coaching career (HC unless noted),1990–1991,Georgia (GA),Georgia Bulldogs football,/wiki/Georgia_Bulldogs_football,Mike MacIntyre,Q14950091
9,Coaching career (HC unless noted),1990–1991,Georgia (GA),Graduate assistant,/wiki/Graduate_assistant,Mike MacIntyre,Q14950091
10,Coaching career (HC unless noted),1992,Davidson (DC),Davidson Wildcats football,/wiki/Davidson_Wildcats_football,Mike MacIntyre,Q14950091
11,Coaching career (HC unless noted),1992,Davidson (DC),Defensive coordinator,/wiki/Defensive_coordinator,Mike MacIntyre,Q14950091
12,Coaching career (HC unless noted),1992,Plattling Black Hawks,Plattling Black Hawks,/wiki/Plattling_Black_Hawks,Mike MacIntyre,Q14950091
13,Coaching career (HC unless noted),1993–1996,UT Martin (DC),UT Martin Skyhawks football,/wiki/UT_Martin_Skyhawks_football,Mike MacIntyre,Q14950091
14,Coaching career (HC unless noted),1997–1998,Temple (DC),Temple Owls football,/wiki/Temple_Owls_football,Mike MacIntyre,Q14950091
15,Coaching career (HC unless noted),1999–2000,Ole Miss (WR),Ole Miss Rebels football,/wiki/Ole_Miss_Rebels_football,Mike MacIntyre,Q14950091
16,Coaching career (HC unless noted),2001–2002,Ole Miss (DB),,,Mike MacIntyre,Q14950091
17,Coaching career (HC unless noted),2003–2006,Dallas Cowboys (DB),Dallas Cowboys,/wiki/Dallas_Cowboys,Mike MacIntyre,Q14950091
18,Coaching career (HC unless noted),2007,New York Jets (DB),New York Jets,/wiki/New_York_Jets,Mike MacIntyre,Q14950091
19,Coaching career (HC unless noted),2008–2009,Duke (DC),Duke Blue Devils football,/wiki/Duke_Blue_Devils_football,Mike MacIntyre,Q14950091
20,Coaching career (HC unless noted),2010–2012,San Jose State,San Jose State Spartans football,/wiki/San_Jose_State_Spartans_football,Mike MacIntyre,Q14950091
21,Coaching career (HC unless noted),2013–2018,Colorado,Colorado Buffaloes football,/wiki/Colorado_Buffaloes_football,Mike MacIntyre,Q14950091
22,Coaching career (HC unless noted),2019,Ole Miss (DC/S),,,Mike MacIntyre,Q14950091
23,Coaching career (HC unless noted),2020–2021,Memphis (DC),Memphis Tigers football,/wiki/Memphis_Tigers_football,Mike MacIntyre,Q14950091
24,Coaching career (HC unless noted),2022–present,FIU,FIU Panthers football,/wiki/FIU_Panthers_football,Mike MacIntyre,Q14950091
4,Biographical details,Born," (1963-05-24) May 24, 1963 (age 60)Grant Town, West Virginia, U.S.","Grant Town, West Virginia","/wiki/Grant_Town,_West_Virginia",Rich Rodriguez,Q7323433
5,Playing career,1981–1984,West Virginia,West Virginia Mountaineers football,/wiki/West_Virginia_Mountaineers_football,Rich Rodriguez,Q7323433
6,Playing career,Position(s),Defensive back,Defensive back,/wiki/Defensive_back,Rich Rodriguez,Q7323433
7,Coaching career (HC unless noted),1985,West Virginia (SA),West Virginia Mountaineers football,/wiki/West_Virginia_Mountaineers_football,Rich Rodriguez,Q7323433
8,Coaching career (HC unless noted),1986,Salem (DB/ST),Salem Tigers football,/wiki/Salem_Tigers_football,Rich Rodriguez,Q7323433
9,Coaching career (HC unless noted),1987,Salem (AHC/DC),,,Rich Rodriguez,Q7323433
10,Coaching career (HC unless noted),1988,Salem,,,Rich Rodriguez,Q7323433
11,Coaching career (HC unless noted),1989,West Virginia (OLB),,,Rich Rodriguez,Q7323433
12,Coaching career (HC unless noted),1990–1996,Glenville State,Glenville State Pioneers football,/wiki/Glenville_State_Pioneers_football,Rich Rodriguez,Q7323433
13,Coaching career (HC unless noted),1997–1998,Tulane (OC/QB),Tulane Green Wave football,/wiki/Tulane_Green_Wave_football,Rich Rodriguez,Q7323433
14,Coaching career (HC unless noted),1999–2000,Clemson (OC/QB),Clemson Tigers football,/wiki/Clemson_Tigers_football,Rich Rodriguez,Q7323433
15,Coaching career (HC unless noted),2001–2007,West Virginia,,,Rich Rodriguez,Q7323433
16,Coaching career (HC unless noted),2008–2010,Michigan,Michigan Wolverines football,/wiki/Michigan_Wolverines_football,Rich Rodriguez,Q7323433
17,Coaching career (HC unless noted),2012–2017,Arizona,Arizona Wildcats football,/wiki/Arizona_Wildcats_football,Rich Rodriguez,Q7323433
18,Coaching career (HC unless noted),2019,Ole Miss (OC/QB),Ole Miss Rebels football,/wiki/Ole_Miss_Rebels_football,Rich Rodriguez,Q7323433
19,Coaching career (HC unless noted),2021,Louisiana–Monroe (AHC/OC/QB),Louisiana–Monroe Warhawks football,/wiki/Louisiana%E2%80%93Monroe_Warhawks_football,Rich Rodriguez,Q7323433
20,Coaching career (HC unless noted),2022–present,Jacksonville State,Jacksonville State Gamecocks football,/wiki/Jacksonville_State_Gamecocks_football,Rich Rodriguez,Q7323433
5,Biographical details,Born," (1977-01-10) January 10, 1977 (age 46)Caryville, Tennessee, U.S.","Caryville, Tennessee","/wiki/Caryville,_Tennessee",Jamey Chadwell,Q6146303
6,Playing career,1995–1999,East Tennessee State,East Tennessee State Buccaneers football,/wiki/East_Tennessee_State_Buccaneers_football,Jamey Chadwell,Q6146303
7,Playing career,Position(s),Quarterback,Quarterback,/wiki/Quarterback,Jamey Chadwell,Q6146303
8,Coaching career (HC unless noted),2000–2003,East Tennessee State (QB/RB/TE),East Tennessee State Buccaneers football,/wiki/East_Tennessee_State_Buccaneers_football,Jamey Chadwell,Q6146303
9,Coaching career (HC unless noted),2004–2008,Charleston Southern (OC/RC),Charleston Southern Buccaneers football,/wiki/Charleston_Southern_Buccaneers_football,Jamey Chadwell,Q6146303
10,Coaching career (HC unless noted),2009–2011,North Greenville,North Greenville Crusaders football,/wiki/North_Greenville_Crusaders_football,Jamey Chadwell,Q6146303
11,Coaching career (HC unless noted),2012,Delta State,Delta State Statesmen football,/wiki/Delta_State_Statesmen_football,Jamey Chadwell,Q6146303
12,Coaching career (HC unless noted),2013–2016,Charleston Southern,,,Jamey Chadwell,Q6146303
13,Coaching career (HC unless noted),2017,Coastal Carolina (OC/QB/interim HC),Coastal Carolina Chanticleers football,/wiki/Coastal_Carolina_Chanticleers_football,Jamey Chadwell,Q6146303
14,Coaching career (HC unless noted),2018,Coastal Carolina (AHC/OC/QB),,,Jamey Chadwell,Q6146303
15,Coaching career (HC unless noted),2019–2022,Coastal Carolina,,,Jamey Chadwell,Q6146303
16,Coaching career (HC unless noted),2023–present,Liberty,Liberty Flames football,/wiki/Liberty_Flames_football,Jamey Chadwell,Q6146303
1,Personal information,Born:," (1981-08-08) August 8, 1981 (age 42)Abilene, Texas, U.S.","Abilene, Texas","/wiki/Abilene,_Texas",Sonny Cumbie,Q7562025
4,Career information,High school:,"Snyder(Snyder, Texas)",Snyder High School (Texas),/wiki/Snyder_High_School_(Texas),Sonny Cumbie,Q7562025
5,Career information,High school:,"Snyder(Snyder, Texas)","Snyder, Texas","/wiki/Snyder,_Texas",Sonny Cumbie,Q7562025
6,Career information,College:,Texas Tech,Texas Tech Red Raiders football,/wiki/Texas_Tech_Red_Raiders_football,Sonny Cumbie,Q7562025
7,Career information,Undrafted:,2005,2005 NFL Draft,/wiki/2005_NFL_Draft#Notable_undrafted_players,Sonny Cumbie,Q7562025
6,Biographical details,Born," (1957-12-23) December 23, 1957 (age 65)Sidney, Ohio, U.S.","Sidney, Ohio","/wiki/Sidney,_Ohio",Rick Stockstill,Q7331777
7,Playing career,1977–1981,Florida State,Florida State Seminoles football,/wiki/Florida_State_Seminoles_football,Rick Stockstill,Q7331777
8,Playing career,Position(s),Quarterback,Quarterback,/wiki/Quarterback,Rick Stockstill,Q7331777
9,Coaching career (HC unless noted),1983–1984,Bethune–Cookman (OC/QB),Bethune–Cookman Wildcats football,/wiki/Bethune%E2%80%93Cookman_Wildcats_football,Rick Stockstill,Q7331777
10,Coaching career (HC unless noted),1983–1984,Bethune–Cookman (OC/QB),Offensive coordinator,/wiki/Offensive_coordinator,Rick Stockstill,Q7331777
11,Coaching career (HC unless noted),1985–1988,UCF (AHC/WR),UCF Knights football,/wiki/UCF_Knights_football,Rick Stockstill,Q7331777
12,Coaching career (HC unless noted),1989–1992,Clemson (QB),Clemson Tigers football,/wiki/Clemson_Tigers_football,Rick Stockstill,Q7331777
13,Coaching career (HC unless noted),1993,Clemson (PGC/QB),,,Rick Stockstill,Q7331777
14,Coaching career (HC unless noted),1994–1995,Clemson (co-OC/WR),,,Rick Stockstill,Q7331777
15,Coaching career (HC unless noted),1996–1998,Clemson (WR),,,Rick Stockstill,Q7331777
16,Coaching career (HC unless noted),1999–2002,Clemson (WR/RC),,,Rick Stockstill,Q7331777
17,Coaching career (HC unless noted),2003,East Carolina (OC/QB),East Carolina Pirates football,/wiki/East_Carolina_Pirates_football,Rick Stockstill,Q7331777
18,Coaching career (HC unless noted),2004,South Carolina (WR/RC),South Carolina Gamecocks football,/wiki/South_Carolina_Gamecocks_football,Rick Stockstill,Q7331777
19,Coaching career (HC unless noted),2005,South Carolina (TE/RC),,,Rick Stockstill,Q7331777
20,Coaching career (HC unless noted),2006–present,Middle Tennessee,Middle Tennessee Blue Raiders football,/wiki/Middle_Tennessee_Blue_Raiders_football,Rick Stockstill,Q7331777
4,Biographical details,Born," (1961-08-24) August 24, 1961 (age 62)Cheney, Kansas, U.S.","Cheney, Kansas","/wiki/Cheney,_Kansas",Jerry Kill,Q6183880
5,Playing career,1979–1982,Southwestern (KS),Southwestern Moundbuilders football,/wiki/Southwestern_Moundbuilders_football,Jerry Kill,Q6183880
6,Playing career,Position(s),Linebacker,Linebacker,/wiki/Linebacker,Jerry Kill,Q6183880
7,Coaching career (HC unless noted),1985–1987,Pittsburg State (DC),Pittsburg State Gorillas football,/wiki/Pittsburg_State_Gorillas_football,Jerry Kill,Q6183880
8,Coaching career (HC unless noted),1985–1987,Pittsburg State (DC),Defensive coordinator,/wiki/Defensive_coordinator,Jerry Kill,Q6183880
9,Coaching career (HC unless noted),1988–1990,Webb City HS (MO),Webb City High School (Missouri),/wiki/Webb_City_High_School_(Missouri),Jerry Kill,Q6183880
10,Coaching career (HC unless noted),1991–1993,Pittsburg State (OC),Offensive coordinator,/wiki/Offensive_coordinator,Jerry Kill,Q6183880
11,Coaching career (HC unless noted),1994–1998,Saginaw Valley State,Saginaw Valley State Cardinals football,/wiki/Saginaw_Valley_State_Cardinals_football,Jerry Kill,Q6183880
12,Coaching career (HC unless noted),1999–2000,Emporia State,Emporia State Hornets football,/wiki/Emporia_State_Hornets_football,Jerry Kill,Q6183880
13,Coaching career (HC unless noted),2001–2007,Southern Illinois,Southern Illinois Salukis football,/wiki/Southern_Illinois_Salukis_football,Jerry Kill,Q6183880
14,Coaching career (HC unless noted),2008–2010,Northern Illinois,Northern Illinois Huskies football,/wiki/Northern_Illinois_Huskies_football,Jerry Kill,Q6183880
15,Coaching career (HC unless noted),2011–2015,Minnesota,Minnesota Golden Gophers football,/wiki/Minnesota_Golden_Gophers_football,Jerry Kill,Q6183880
16,Coaching career (HC unless noted),2017,Rutgers (OC/QB),Rutgers Scarlet Knights football,/wiki/Rutgers_Scarlet_Knights_football,Jerry Kill,Q6183880
17,Coaching career (HC unless noted),2019,Virginia Tech (asst. to HC),Virginia Tech Hokies football,/wiki/Virginia_Tech_Hokies_football,Jerry Kill,Q6183880
18,Coaching career (HC unless noted),2020–2021,TCU (asst. to HC),TCU Horned Frogs football,/wiki/TCU_Horned_Frogs_football,Jerry Kill,Q6183880
19,Coaching career (HC unless noted),2021,TCU (interim HC),,,Jerry Kill,Q6183880
20,Coaching career (HC unless noted),2022–present,New Mexico State,New Mexico State Aggies football,/wiki/New_Mexico_State_Aggies_football,Jerry Kill,Q6183880
21,Administrative career (AD unless noted),2016,Kansas State (assoc. AD),Kansas State Wildcats,/wiki/Kansas_State_Wildcats,Jerry Kill,Q6183880
22,Administrative career (AD unless noted),2018–2019,Southern Illinois (interim AD),Southern Illinois Salukis,/wiki/Southern_Illinois_Salukis,Jerry Kill,Q6183880
23,Administrative career (AD unless noted),2019,Southern Illinois,Southern Illinois Salukis,/wiki/Southern_Illinois_Salukis,Jerry Kill,Q6183880
4,Biographical details,Born," (1959-07-26) July 26, 1959 (age 64)Emmaus, Pennsylvania, U.S.","Emmaus, Pennsylvania","/wiki/Emmaus,_Pennsylvania",K. C. Keeler,Q14950948
5,Playing career,1978–1980,Delaware,Delaware Fightin' Blue Hens football,/wiki/Delaware_Fightin%27_Blue_Hens_football,K. C. Keeler,Q14950948
6,Playing career,Position(s),Linebacker,Linebacker,/wiki/Linebacker,K. C. Keeler,Q14950948
7,Coaching career (HC unless noted),1981–1982,Amherst (assistant),Amherst Mammoths football,/wiki/Amherst_Mammoths_football,K. C. Keeler,Q14950948
8,Coaching career (HC unless noted),1986–1992,Rowan (assistant),Rowan Profs football,/wiki/Rowan_Profs_football,K. C. Keeler,Q14950948
